x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.5371,5.3951,2.3516,11.6801,0.0665,0.0374,-0.8125,0,1,0,0.47405,1
0.3976,4.1128,2.6667,12.2336,2.7094,0.0210,-0.9964,0,1,1,0.59008,3
0.4244,4.6418,2.6786,12.3982,2.7339,0.0306,-1.2332,0,1,1,0.95338,3
0.4391,4.6394,2.6089,11.6930,2.4938,0.0607,-0.6777,0,1,0,0.24382,3
0.4152,4.1648,2.5973,12.2291,2.3118,0.0018,-1.0138,0,1,0,0.91389,1
0.3841,3.9685,2.6913,12.0770,1.7886,0.0286,-0.8444,0,1,0,0.69511,1
0.4400,4.2688,2.5125,12.0148,2.2444,0.0324,-0.9298,0,1,0,0.35639,1
0.4475,4.4613,2.5277,11.9408,2.7480,0.0109,-0.8516,0,1,0,0.56632,3
0.3963,4.2108,2.7011,13.1566,3.0870,0.0608,-1.8641,0,1,0,1.96286,1
0.4249,4.1726,2.5549,11.9742,-0.9272,0.0275,-0.8524,0,1,0,0.55416,1
0.5073,5.2022,2.4356,11.9814,1.7015,0.0247,-1.0498,0,1,0,0.29520,3
0.5697,5.2534,2.2018,12.1378,1.2052,0.0290,-1.3878,0,0,0,0.00000,1
0.4247,4.6260,2.6735,12.3944,2.4642,0.0899,-1.3158,0,1,0,1.19059,3
0.4329,4.6365,2.6372,11.6932,1.7531,0.0241,-0.6221,0,1,0,0.26949,1
0.4602,4.6623,2.5196,12.3107,2.7117,0.0033,-1.2205,0,1,1,0.77859,1
0.5020,4.5817,2.3294,12.0493,-0.4810,0.0246,-1.1026,0,1,0,0.42525,1
0.3974,4.0309,2.6443,11.5940,-2.1297,0.0003,-0.4542,0,1,0,0.25787,1
0.4404,4.2553,2.5074,12.1194,1.4397,0.0123,-0.9978,0,1,0,0.56457,1
0.4932,5.1424,2.4827,11.8849,-3.1140,0.0110,-0.9017,0,1,0,0.54861,3
0.5315,5.0331,2.3058,12.1526,-0.0799,0.0021,-1.2597,0,1,0,0.65188,1
0.3541,3.8382,2.8075,11.7667,-2.4839,0.0285,-0.5482,0,1,0,0.44156,1
0.4793,4.9752,2.5072,11.9835,-2.1547,0.0015,-0.9540,0,1,0,0.56261,3
0.4865,4.5894,2.3926,11.8001,-1.4916,0.0111,-0.8010,0,1,0,0.58140,3
0.3993,4.0753,2.6477,12.2848,-2.1679,0.0082,-1.0257,0,1,1,0.78765,1
0.3630,3.9371,2.7907,12.2919,2.4148,0.0937,-1.0475,0,1,0,0.57802,3
0.4257,4.1951,2.5572,11.5090,-0.2535,0.0012,-0.4263,0,1,0,0.26946,1
0.4108,4.0459,2.5854,11.8005,-1.9644,0.0009,-0.6418,0,1,0,0.39443,3
0.4593,4.8683,2.5714,11.9187,-3.0684,0.0194,-0.8705,0,1,0,0.56628,3
0.4883,4.9268,2.4585,12.0775,2.6448,0.0110,-1.0808,0,1,0,0.48596,3
0.3873,4.2569,2.7595,11.6966,-2.9552,0.0864,-0.6232,0,1,0,0.26660,3
0.4309,4.6406,2.6476,12.4614,-2.8648,0.0263,-1.3052,0,2,0,0.79243,1
0.4454,4.8405,2.6283,12.2731,-2.3729,0.0212,-1.1685,0,2,0,0.80202,3
0.3985,4.0637,2.6486,11.8124,2.6234,0.1128,-0.7702,0,1,0,0.32255,1
0.5834,5.8076,2.2421,12.7991,2.7485,0.0018,-2.2058,0,1,1,1.41576,1
0.4126,4.5319,2.7079,13.2634,2.0774,0.0156,-1.9602,0,1,0,2.05749,1
0.4540,4.4070,2.4862,11.9974,-2.2809,0.0161,-0.9248,0,1,0,0.40429,1
0.3863,4.0809,2.7138,12.0221,2.7428,0.0565,-0.8427,0,1,0,0.32601,3
0.4464,4.4634,2.5328,12.0880,2.8051,0.0009,-0.9698,0,1,0,0.37581,1
0.3945,4.0052,2.6512,12.1861,2.5168,0.0169,-0.9426,0,1,1,0.79283,1
0.3364,3.6499,2.8429,11.9698,-3.0414,0.1725,-0.8401,0,1,0,0.58717,1
0.5095,5.1567,2.4175,12.6671,-1.4463,0.0057,-1.7592,0,1,2,0.87812,1
0.4982,5.3522,2.5044,11.9530,2.7629,0.0360,-1.0152,0,0,0,0.00000,3
0.4113,4.0755,2.5912,11.7043,2.9644,0.0016,-0.5651,0,1,0,0.15489,3
0.4885,4.8713,2.4457,12.1969,0.0223,0.0158,-1.2080,0,1,0,0.27342,1
0.3647,3.8933,2.7682,12.0416,-2.6095,0.0306,-0.7739,0,1,0,0.43112,1
0.4107,4.1433,2.6128,11.8959,-1.2929,0.0013,-0.7211,0,1,0,0.33182,1
0.4149,4.2689,2.6271,11.8905,-2.4338,0.0147,-0.7430,0,1,0,0.17400,3
0.3834,4.1539,2.7498,12.4279,2.4707,0.0800,-1.2002,0,0,2,0.71802,3
0.4273,4.3580,2.5923,11.9084,-1.9557,0.0725,-0.8598,0,1,0,0.30127,3
0.4251,4.2690,2.5797,12.0830,0.9241,0.0122,-0.9272,0,1,0,0.53866,1
0.6481,6.0591,2.0422,11.9389,-0.4536,0.1549,-1.5298,0,1,0,0.32377,1
0.3432,3.7891,2.8515,13.0715,-2.9648,0.0794,-1.5749,0,1,1,1.98091,0
0.3796,4.1745,2.7753,12.9642,-2.4770,0.1152,-1.7051,0,1,0,1.78620,1
0.4096,4.3554,2.6753,12.3524,-2.5884,0.1047,-1.2525,0,1,1,1.00334,1
0.4124,4.1096,2.5952,11.7559,-0.2996,0.0028,-0.6109,0,1,0,0.20600,1
0.3496,3.8321,2.8302,11.8076,-2.3755,0.0749,-0.6263,0,1,0,0.55969,1
0.4838,4.8903,2.4695,12.0494,0.7697,0.0116,-1.0424,0,1,0,0.26739,1
0.3921,4.0568,2.6775,12.4273,2.3199,0.0082,-1.1228,0,1,1,1.06707,1
0.4444,4.2354,2.4853,11.7539,-2.5851,0.0290,-0.7000,0,1,0,0.30133,1
0.4305,4.1922,2.5351,12.0611,3.0776,0.0028,-0.9078,0,1,0,0.24857,1
0.4760,4.7630,2.4747,12.0500,3.0506,0.0026,-1.0106,0,1,0,0.64717,3
0.3889,4.2801,2.7580,11.7725,2.8930,0.0842,-0.6836,0,1,0,0.24962,3
0.3718,3.8643,2.7220,12.0013,2.6616,0.0432,-0.7758,0,1,0,0.78432,3
0.4974,4.8403,2.4023,11.7118,-2.6931,0.0132,-0.7394,0,1,0,0.38010,1
0.4737,4.5029,2.4256,11.6535,2.0554,0.0122,-0.6393,0,1,0,0.20079,1
0.3650,3.9644,2.7890,11.6830,-2.1959,0.0269,-0.5042,0,1,0,0.26693,1
0.3393,3.7420,2.8578,13.0690,2.8571,0.1370,-1.6536,0,1,3,1.56207,0
0.3717,4.0885,2.7913,12.6180,-3.0233,0.1163,-1.3739,0,1,0,0.94740,1
0.4554,4.2898,2.4518,11.5273,2.1297,0.0002,-0.4809,0,1,0,0.19219,3
0.3765,3.9066,2.7111,12.1320,-1.7744,0.0113,-0.8457,0,1,1,0.69760,1
0.3983,4.0940,2.6580,11.9767,2.8639,0.0948,-0.8835,0,1,0,0.60252,1
0.3930,4.1172,2.6904,11.7050,-2.8181,0.0561,-0.6025,0,1,0,0.39382,3
0.5005,4.6796,2.3560,11.6176,1.0625,0.0067,-0.6426,0,1,0,0.23481,3
0.3811,4.1979,2.7746,12.4877,-2.6852,0.0285,-1.1678,0,1,3,0.93528,0
0.4184,4.2273,2.5995,11.8394,1.2087,0.0178,-0.7109,0,1,0,0.27239,1
0.3858,4.0427,2.7047,11.9911,-2.1223,0.0096,-0.7557,0,1,0,0.77946,1
0.3956,4.3480,2.7431,12.1175,-2.8253,0.0981,-0.9988,0,1,1,0.85072,3
0.3996,4.1872,2.6782,11.8991,2.1867,0.0029,-0.7034,0,1,0,0.57651,1
0.4071,4.0583,2.6058,11.8030,-2.0517,0.0079,-0.6460,0,1,0,0.18394,3
0.3512,3.7751,2.8029,12.0626,2.9057,0.1954,-0.9741,0,1,0,0.82583,1
0.4117,4.2977,2.6498,13.1358,-2.3911,0.0322,-1.8659,0,2,1,2.02044,1
0.5301,5.4999,2.3989,11.9397,-0.7400,0.0303,-1.0685,0,1,0,0.61193,1
0.4013,4.1570,2.6614,11.7343,-2.7720,0.0517,-0.6349,0,1,0,0.17851,3
0.4096,4.3345,2.6696,11.9231,-2.2108,0.0840,-0.8491,0,1,0,0.51116,3
0.4527,4.7590,2.5755,11.8464,1.2703,0.0063,-0.7728,0,1,0,0.50173,1
0.4785,4.9203,2.4986,12.1932,-2.4533,0.0631,-1.2441,0,1,0,0.67760,1
0.4410,4.5173,2.5701,11.7630,1.8102,0.0075,-0.6762,0,1,0,0.50300,3
0.3897,4.1331,2.7115,12.5202,-2.6198,0.0526,-1.2591,0,1,0,0.87992,1
0.4921,4.9504,2.4472,11.7503,0.5237,0.0010,-0.7527,0,1,0,0.43793,3
0.4660,4.4936,2.4556,12.1036,0.7147,0.0007,-1.0328,0,1,0,0.71913,1
0.4846,4.7770,2.4416,12.0410,0.7363,0.0232,-1.0511,0,1,0,0.59138,1
0.5246,5.4563,2.4133,11.8763,0.4695,0.0180,-0.9717,0,1,0,0.32201,1
0.4616,4.7997,2.5455,11.6780,-0.4037,0.0038,-0.6327,0,1,0,0.27503,1
0.4066,4.3801,2.6969,11.6249,2.9829,0.0987,-0.6118,0,1,0,0.33062,3
0.5500,5.4431,2.3094,11.9706,-1.6054,0.0075,-1.1176,0,1,0,0.53602,3
0.3449,3.7564,2.8309,13.0543,2.8309,0.0328,-1.4900,0,1,1,1.84615,1
0.3685,3.8553,2.7365,11.8697,-2.4757,0.1135,-0.7575,0,1,0,0.43700,3
0.3740,4.0553,2.7690,12.1618,-3.0450,0.1237,-1.0144,0,1,0,0.78840,1
0.4181,4.5547,2.6869,12.0176,3.0244,0.0315,-0.8810,0,1,0,0.21969,3
0.4095,4.2698,2.6529,12.1937,2.2144,0.0189,-0.9925,0,1,0,0.89819,3
0.4129,4.4121,2.6748,11.8444,2.6249,0.0191,-0.7067,0,1,0,0.56520,3
0.3923,4.0149,2.6645,11.9979,2.5911,0.0137,-0.7807,0,1,0,0.48884,3
0.5017,4.7330,2.3627,11.8654,1.0370,0.0151,-0.9026,0,1,0,0.21207,1
0.5437,5.5605,2.3553,11.8606,-1.6279,0.0362,-1.0208,0,1,0,0.25274,3
0.4464,4.3825,2.5132,11.8848,2.5271,0.0390,-0.8352,0,1,0,0.51928,1
0.4464,4.4129,2.5207,12.1232,1.4513,0.0408,-1.0570,0,1,1,0.53375,1
0.3811,4.1279,2.7541,11.7995,-3.1406,0.0441,-0.6406,0,1,0,0.42143,3
0.4745,4.9909,2.5315,11.8471,-1.5116,0.0579,-0.8851,1,1,0,0.39401,3
0.4745,5.0742,2.5496,11.9399,2.7727,0.0356,-0.9463,0,1,0,0.56520,3
0.5198,5.5844,2.4577,11.8291,-1.2451,0.0191,-0.9139,0,1,0,0.49719,1
0.3554,3.8697,2.8105,11.5613,-2.9799,0.0506,-0.4308,0,1,0,0.16885,3
0.4487,4.2294,2.4651,11.8456,0.8292,0.0632,-0.8357,0,1,0,0.20028,1
0.3698,4.0395,2.7864,12.1241,2.8609,0.0946,-0.9344,0,1,0,0.27821,3
0.3634,3.9588,2.7954,13.0652,-2.9709,0.0344,-1.5842,0,1,1,2.03542,1
0.4625,4.5089,2.4742,12.0449,-1.3409,0.0166,-0.9904,0,1,0,0.73544,1
0.3697,4.0341,2.7851,11.8154,-2.7061,0.1094,-0.7125,0,1,0,0.20708,3
0.4504,4.7038,2.5732,12.9477,2.2607,0.0208,-1.8381,0,1,1,1.22545,1
0.4400,4.6323,2.6029,11.8440,1.7152,0.0306,-0.7757,0,1,0,0.43703,1
0.4275,4.4360,2.6118,12.3883,2.3130,0.0676,-1.2871,0,1,0,1.03505,1
0.4047,4.1814,2.6517,12.4729,-1.1024,0.0005,-1.1901,0,1,1,1.05494,1
0.3775,4.1465,2.7782,12.3121,-2.2151,0.0252,-1.0100,0,1,1,1.08679,1
0.5891,5.8202,2.2224,11.7914,0.1472,0.0349,-1.0388,0,1,0,0.21777,3
0.3811,4.0900,2.7426,12.9858,-2.5905,0.0410,-1.6067,0,1,1,1.01053,1
0.3966,4.0335,2.6490,11.7979,1.4810,0.0186,-0.6359,0,1,0,0.32534,1
0.4782,5.2556,2.5719,12.2529,-3.0631,0.0337,-1.2633,0,2,0,0.84158,3
0.4578,4.6121,2.5183,11.9187,-0.0520,0.0083,-0.8514,0,1,0,0.29809,1
0.4939,4.9124,2.4319,11.7268,1.7985,0.0149,-0.7503,0,1,0,0.35313,3
0.4711,4.7777,2.4988,11.9838,2.2323,0.0549,-1.0058,0,1,1,0.65548,1
0.4270,4.4308,2.6128,11.9235,-2.9981,0.0283,-0.8148,0,1,0,0.38381,3
0.3775,3.9774,2.7272,12.9669,2.9376,0.0161,-1.5327,0,1,2,1.79968,1
0.3615,3.8797,2.7808,12.6068,2.6551,0.0146,-1.1760,0,1,0,1.31064,1
0.3620,3.9612,2.8037,12.4830,2.8915,0.0197,-1.0892,0,1,0,0.97748,1
0.3653,3.9236,2.7746,12.7830,-2.7952,0.1031,-1.4699,0,1,1,1.06531,1
0.5040,4.6825,2.3429,11.8063,-1.3090,0.0053,-0.8344,0,1,0,0.47404,1
0.4032,4.0391,2.6189,11.8718,3.0977,0.0259,-0.7175,0,1,0,0.56540,3
0.5137,5.2336,2.4155,12.1699,1.8457,0.0204,-1.2584,0,1,0,0.35976,1
0.4260,4.2713,2.5761,12.0227,-1.7091,0.0074,-0.8705,0,1,0,0.48096,3
0.4500,4.2523,2.4651,12.2078,1.0023,0.0027,-1.0904,0,1,0,0.75362,1
0.3917,3.9777,2.6565,12.7987,-2.8657,0.0134,-1.4427,1,2,1,2.35139,1
0.3768,3.9067,2.7095,11.6519,2.7359,0.0838,-0.5684,0,1,0,0.19516,3
0.3726,3.9937,2.7580,12.2404,2.6078,0.0519,-0.9759,0,1,1,0.67097,3
0.4018,4.0214,2.6207,12.9585,-1.3030,0.0177,-1.6315,0,1,2,1.60758,1
0.3875,3.9659,2.6736,11.9468,2.6776,0.0232,-0.7418,0,1,1,0.55804,3
0.5865,5.6437,2.2043,11.8064,-1.6678,0.0225,-1.0332,0,1,0,0.46313,1
0.6027,5.7768,2.1654,12.1582,-1.2467,0.0082,-1.4784,0,2,0,0.77792,1
0.3634,3.8402,2.7582,11.8626,1.8656,0.0381,-0.6469,0,1,1,0.30649,1
0.4360,4.5224,2.5942,12.1502,2.3891,0.1118,-1.1533,0,1,0,0.50148,1
0.4957,4.5617,2.3497,12.1238,0.5026,0.0030,-1.1319,0,1,0,0.79376,1
0.5325,4.9688,2.2898,11.7021,-3.0297,0.0010,-0.7778,0,1,0,0.25182,1
0.3836,3.9231,2.6803,11.9847,-2.1146,0.0175,-0.7556,0,1,0,0.30707,1
0.5385,5.1845,2.3074,12.1962,1.7303,0.0328,-1.3734,1,1,0,0.69702,1
0.4202,4.2089,2.5862,11.8005,-2.6131,0.0389,-0.7084,0,1,0,0.48463,3
0.3675,4.0436,2.7998,11.7670,2.4565,0.0432,-0.5902,0,1,0,0.24567,1
0.4680,4.3244,2.4074,11.6314,-2.0104,0.0027,-0.5967,0,1,0,0.34035,3
0.4701,4.8605,2.5219,12.5964,1.9644,0.0337,-1.5826,0,1,1,1.07034,1
0.5135,5.5198,2.4717,12.0012,-0.8111,0.0115,-1.0696,0,1,0,0.26138,1
0.3327,3.6342,2.8582,12.1734,-2.6632,0.0924,-0.8742,0,2,0,0.67992,3
0.5137,4.7423,2.3172,12.1804,-1.7739,0.0165,-1.2597,0,1,0,0.41264,1
0.4010,4.2132,2.6785,12.7665,2.3021,0.0128,-1.4507,0,1,0,1.63918,1
0.4034,4.1561,2.6510,11.7338,1.9499,0.0334,-0.6154,0,1,0,0.27324,3
0.3862,4.0305,2.6991,12.8395,2.4638,0.0231,-1.4722,0,1,0,1.74845,1
0.4562,4.3611,2.4656,12.3275,1.8269,0.0300,-1.2619,0,1,0,0.75108,1
0.3680,3.9414,2.7657,12.6764,2.2577,0.0432,-1.2981,0,2,1,1.28121,1
0.4494,4.8401,2.6098,12.5204,-2.6225,0.0939,-1.5252,0,1,0,1.28960,1
0.4330,4.2467,2.5382,11.8312,1.3994,0.0348,-0.7543,0,1,0,0.20255,3
0.4900,5.2474,2.5184,11.8664,-1.4311,0.0303,-0.9020,0,1,0,0.38699,1
0.3729,3.8616,2.7154,11.7695,2.6600,0.0187,-0.5712,0,1,0,0.30765,3
0.3969,4.0606,2.6552,11.9230,-1.8537,0.0016,-0.7149,0,1,0,0.48859,1
0.4876,5.0810,2.4941,12.6773,2.7891,0.0156,-1.7036,0,1,1,1.34028,1
0.3888,4.0024,2.6783,11.7652,1.5902,0.0328,-0.6136,0,1,0,0.42374,1
0.4339,4.3674,2.5650,12.2247,0.8218,0.0048,-1.0659,0,1,0,0.99886,1
0.3583,3.9222,2.8114,11.7195,3.0693,0.1029,-0.6119,0,1,0,0.35208,3
0.5017,4.8357,2.3838,12.0587,-0.9399,0.0358,-1.1292,0,1,0,0.67424,1
0.4838,4.3840,2.3577,11.8490,0.1661,0.0577,-0.9041,0,1,0,0.35677,1
0.4349,4.3714,2.5615,11.9062,1.3245,0.0333,-0.8227,0,1,0,0.68399,1
0.5466,5.6464,2.3587,11.9820,-3.0737,0.0177,-1.1379,0,1,0,0.36666,1
0.4884,4.4713,2.3590,11.8446,-0.5332,0.0471,-0.8954,0,1,0,0.21513,1
0.4758,4.9880,2.5250,12.0548,-0.9091,0.0036,-1.0180,0,1,0,0.53914,1
0.4890,4.6997,2.4067,12.6159,-1.4074,0.0111,-1.6331,0,1,1,1.14744,1
0.4548,4.6147,2.5322,11.9968,1.6576,0.0368,-0.9551,0,1,0,0.54799,3
0.5371,4.9087,2.2609,11.9664,0.5777,0.0686,-1.1630,0,1,0,0.34891,1
0.4518,4.7889,2.5865,11.7699,-2.2171,0.0035,-0.6984,0,1,0,0.32666,1
0.4453,4.8268,2.6256,11.9753,2.8896,0.0013,-0.8676,0,1,0,0.30386,1
0.3960,4.1271,2.6786,11.9161,1.8868,0.0111,-0.7201,0,1,0,0.27539,1
0.4350,4.1997,2.5172,11.7524,1.4148,0.0019,-0.6471,0,1,0,0.29827,3
0.4196,4.1712,2.5790,12.5380,1.5798,0.0257,-1.3345,0,1,0,1.07054,1
0.4026,4.0914,2.6364,12.1461,-2.8729,0.0223,-0.9384,0,1,0,0.65032,3
0.4517,4.2746,2.4634,11.8843,1.7566,0.0195,-0.8197,0,1,0,0.39773,1
0.3792,4.0605,2.7439,11.7137,2.9352,0.1420,-0.6909,0,0,0,0.00000,1
0.5011,4.8553,2.3905,11.9697,-0.7555,0.0192,-1.0135,0,1,0,0.54394,1
0.4446,4.5406,2.5598,12.5686,-2.9111,0.0079,-1.4231,0,1,1,1.18390,1
0.4753,4.9267,2.5139,11.6789,-1.0247,0.0223,-0.6805,0,1,0,0.38368,1
0.4763,4.9212,2.5083,12.2047,1.8122,0.0263,-1.1974,0,1,0,0.21727,3
0.4688,4.6625,2.4826,12.4843,-2.1607,0.0260,-1.4518,0,1,1,0.99315,1
0.4666,4.8809,2.5416,12.1797,2.6431,0.0510,-1.1806,0,1,0,0.74841,1
0.4479,4.9071,2.6322,11.7641,2.8083,0.0991,-0.8058,0,1,0,0.37080,1
0.4605,5.0274,2.6019,11.8246,-2.9322,0.0440,-0.8175,0,1,0,0.22966,3
0.3930,4.1207,2.6914,11.8980,-2.6924,0.1257,-0.8464,0,1,0,0.25606,1
0.5027,4.9424,2.4022,12.0024,1.3266,0.0398,-1.0794,0,1,0,0.24063,1
0.4081,4.4033,2.6956,11.7868,-2.6440,0.1681,-0.8359,0,1,0,0.32248,1
0.5425,5.7421,2.3921,12.7324,-2.0772,0.0258,-1.9997,0,1,2,0.96204,1
0.3512,3.7917,2.8081,11.6899,2.5687,0.2291,-0.7312,0,1,0,0.29470,1
0.4638,4.5125,2.4691,12.3519,1.4154,0.0346,-1.3166,1,1,0,0.55414,1
0.4913,4.6540,2.3873,11.6876,-0.3739,0.0089,-0.6982,0,1,0,0.36324,3
0.4841,4.7730,2.4429,11.7952,1.0153,0.0521,-0.8459,0,1,0,0.44001,1
0.4524,4.4929,2.5136,11.7322,0.1810,0.0089,-0.6708,0,1,0,0.39975,1
0.4095,4.3821,2.6833,11.9740,2.8140,0.0109,-0.7971,0,1,0,0.71408,1
0.4735,5.1126,2.5623,12.3412,-1.7613,0.0267,-1.3271,0,1,1,0.85846,3
0.4344,4.5208,2.6014,11.8691,-1.4627,0.0019,-0.7491,0,1,0,0.36572,1
0.5281,5.5232,2.4117,11.9885,2.6844,0.0269,-1.1118,0,1,0,0.62390,1
0.5003,4.9289,2.4092,11.9024,-1.1054,0.0620,-1.0010,0,1,0,0.36551,3
0.3883,4.2342,2.7476,11.8733,2.7798,0.1607,-0.8599,0,1,0,0.46332,1
0.5564,5.6054,2.3128,12.0222,-2.1906,0.0037,-1.1872,0,1,0,0.33417,1
0.4530,4.9326,2.6149,12.4579,-1.5643,0.0257,-1.3744,0,1,0,1.17721,1
0.4402,4.6667,2.6105,11.4923,-0.2595,0.0003,-0.4319,0,1,0,0.20747,1
0.4605,4.4131,2.4598,12.1695,0.6185,0.0115,-1.0960,0,1,0,0.69634,1
0.4192,4.2768,2.6086,12.0155,1.8803,0.0166,-0.8612,0,1,0,0.59638,3
0.3761,3.9350,2.7216,11.7355,2.1528,0.0390,-0.5763,0,0,0,0.00000,1
0.4859,4.4559,2.3654,11.9587,2.2804,0.0088,-0.9506,0,1,0,0.40502,1
0.3761,3.9410,2.7234,12.7632,2.3970,0.0200,-1.3633,0,1,1,0.66849,1
0.4781,4.4470,2.3947,11.9009,-1.3721,0.0051,-0.8724,0,1,0,0.52713,1
0.4951,5.0927,2.4644,11.8267,-1.6916,0.0306,-0.8728,0,1,0,0.23089,3
0.4096,4.0645,2.5959,12.7175,2.6277,0.0258,-1.4607,0,1,1,1.25459,1
0.4466,4.6337,2.5733,11.8529,2.3814,0.0594,-0.8340,0,1,0,0.16381,3
0.4837,4.4121,2.3643,11.8400,-1.5379,0.0163,-0.8399,0,1,0,0.24607,1
0.3344,3.6539,2.8551,11.9909,2.7724,0.0318,-0.6710,0,1,1,0.40488,1
0.3903,4.0611,2.6878,12.1055,-2.4595,0.0475,-0.9080,0,1,0,0.52093,3
0.3682,3.8837,2.7466,12.2929,-3.0502,0.0228,-0.9646,0,1,1,0.73796,3
0.4734,4.5158,2.4297,11.9552,0.9025,0.0029,-0.9119,0,1,0,0.28461,1
0.3536,3.8657,2.8193,12.2726,-2.7561,0.0463,-0.9405,0,2,0,0.76513,3
0.4203,4.5033,2.6632,12.5474,-2.1598,0.0205,-1.3389,0,1,1,1.11017,1
0.3639,3.8901,2.7713,13.1704,-3.0554,0.0820,-1.7607,0,1,1,1.42443,1
0.4762,5.1740,2.5633,13.3145,-2.8735,0.0363,-2.3787,0,3,2,2.93030,1
0.3759,3.9972,2.7419,12.4903,-3.1109,0.0917,-1.2456,0,1,0,1.18314,1
0.4135,4.3737,2.6614,12.6404,2.5623,0.0538,-1.4503,0,1,0,0.49588,1
0.4271,4.5657,2.6467,12.1311,2.2999,0.0163,-0.9818,0,1,0,0.86698,3
0.4098,4.4526,2.7004,12.9403,2.8137,0.0295,-1.6708,0,1,0,1.67823,1
0.4400,4.4721,2.5638,12.0233,2.5180,0.0466,-0.9574,0,1,0,0.50943,1
0.3425,3.7735,2.8501,13.3608,3.1351,0.0505,-1.7554,0,1,1,2.18699,0
0.4204,4.2603,2.5990,12.8847,-2.9314,0.0206,-1.6481,0,1,0,1.89125,1
0.4163,4.3928,2.6532,11.7649,-2.7392,0.0674,-0.7071,0,1,0,0.46900,3
0.4994,4.6413,2.3521,11.8695,1.6221,0.0275,-0.9179,0,1,0,0.42412,1
0.4728,5.1160,2.5663,12.3225,2.8004,0.0816,-1.3850,0,1,1,0.58694,1
0.4110,4.0827,2.5945,11.6102,-1.9983,0.0072,-0.4953,0,1,0,0.32319,3
0.4024,4.1466,2.6530,11.8479,1.4425,0.0594,-0.7394,0,1,0,0.28466,1
0.3691,3.8354,2.7270,11.8690,2.4207,0.0275,-0.6495,0,1,0,0.52254,3
0.4659,4.3230,2.4159,12.1112,0.5594,0.0263,-1.0747,0,0,0,0.00000,1
0.4761,5.1415,2.5569,12.1717,0.1343,0.0001,-1.1293,0,1,0,0.73072,1
0.5296,5.4199,2.3861,11.8557,1.1213,0.0469,-0.9984,0,1,0,0.37159,3
0.5065,4.6619,2.3288,12.2558,-1.1082,0.0183,-1.3212,0,2,0,0.65484,1
0.4602,4.8909,2.5722,12.8716,-2.0145,0.0098,-1.7857,0,2,0,1.04937,1
0.4043,4.3996,2.7134,12.3698,-2.6311,0.0907,-1.2310,0,1,0,1.11919,3
0.3743,4.0355,2.7614,11.8588,-2.7944,0.0590,-0.6919,0,1,0,0.49661,3
0.3985,4.0425,2.6422,12.2840,-2.1185,0.0110,-1.0265,0,1,0,0.91322,1
0.4984,5.1035,2.4530,12.2997,2.5983,0.0178,-1.3467,0,1,0,0.50817,1
0.5195,4.8430,2.3150,12.0257,-1.9324,0.0095,-1.1016,0,1,0,0.78993,1
0.4453,4.6308,2.5785,12.5273,1.8290,0.0203,-1.4058,0,2,0,1.10127,1
0.5029,4.8243,2.3770,12.6981,-1.4112,0.0224,-1.7928,0,2,1,1.14972,1
0.4080,4.3455,2.6807,11.7659,2.8800,0.0527,-0.6742,0,1,0,0.21969,3
0.3642,3.9109,2.7762,11.6925,2.6336,0.0788,-0.5726,0,1,0,0.25783,3
0.4085,4.4096,2.6954,11.5703,2.7773,0.0852,-0.5536,0,1,0,0.25217,3
0.3806,3.9173,2.6937,11.7864,2.3576,0.0568,-0.6452,0,1,0,0.32355,3
0.4941,5.0546,2.4610,12.1852,1.4811,0.0206,-1.2195,0,1,0,0.18788,1
0.4526,4.9279,2.6153,12.3387,-2.2180,0.0327,-1.2687,0,1,1,0.94741,3
0.5417,5.4249,2.3388,11.9539,-0.8698,0.0212,-1.0980,0,1,0,0.46613,3
0.4182,4.3469,2.6320,12.5920,2.4191,0.0351,-1.3940,0,1,2,1.55244,1
0.4831,5.3080,2.5614,12.1253,-2.3036,0.0239,-1.1355,0,1,0,0.71060,3
0.4728,5.1894,2.5821,12.2914,-2.2792,0.0676,-1.3335,0,1,0,0.78787,3
0.5123,4.9529,2.3656,11.8657,0.7329,0.0206,-0.9341,0,1,0,0.36339,3
0.4333,4.6804,2.6458,12.3220,2.0475,0.0515,-1.2208,0,1,0,0.93777,3
0.5514,5.2371,2.2676,12.1656,-0.5011,0.0086,-1.3397,0,1,0,0.66422,1
0.5156,4.6603,2.2931,12.0884,0.8779,0.0263,-1.1807,0,1,0,0.55595,1
0.3578,3.9451,2.8214,12.0336,-2.9759,0.0272,-0.7480,0,1,0,0.82991,0
0.4796,4.4516,2.3897,11.7013,-0.3205,0.0520,-0.7449,0,1,0,0.44239,1
0.3943,4.0348,2.6607,11.7801,2.9160,0.0911,-0.7083,0,1,0,0.19722,1
0.4630,4.8125,2.5419,11.9891,-2.1416,0.0160,-0.9402,0,1,0,0.64732,3
0.4725,4.8628,2.5117,12.1093,-0.7480,0.0138,-1.0758,0,1,0,0.35331,1
0.4361,4.1626,2.5025,11.6022,-1.2781,0.0249,-0.5482,0,1,0,0.24988,2
0.5047,4.5757,2.3173,12.1333,1.8549,0.0003,-1.1611,0,1,0,0.43709,1
0.4040,4.2462,2.6728,12.2603,-2.0006,0.0174,-1.0320,0,1,1,0.83294,1
0.4668,4.5642,2.4685,12.4873,2.4854,0.0074,-1.4184,0,0,1,0.56631,1
